,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,timestamp_dev_responded,developer_response,Unnamed: 0
100672960,"{'steamid': '76561199046310746', 'num_games_owned': 34, 'num_reviews': 24, 'playtime_forever': 579, 'playtime_last_two_weeks': 0, 'playtime_at_review': 579, 'last_played': 1633217174}",brazilian,melhor jogo da fraquia,1633611594,1633611594,True,0,0,0,0,True,False,False,,,
100324365,"{'steamid': '76561197961100994', 'num_games_owned': 22, 'num_reviews': 6, 'playtime_forever': 420, 'playtime_last_two_weeks': 20, 'playtime_at_review': 286, 'last_played': 1646864331}",brazilian,compra esta merda logo para de olhar as analise tem diz q nao recomenda vai tomar no c*,1633119919,1633119919,True,0,0,0,0,True,False,False,,,
100127651,"{'steamid': '76561198154757933', 'num_games_owned': 30, 'num_reviews': 4, 'playtime_forever': 350, 'playtime_last_two_weeks': 0, 'playtime_at_review': 350, 'last_played': 1632006475}",brazilian,A campanha do game é linda demais s2,1632875599,1632875599,True,1,0,0.523809552192687988,0,True,False,False,,,
100037925,"{'steamid': '76561199071277133', 'num_games_owned': 66, 'num_reviews': 46, 'playtime_forever': 3331, 'playtime_last_two_weeks': 51, 'playtime_at_review': 208, 'last_played': 1647710130}",brazilian,Simplesmente magnifico,1632746163,1632746163,True,0,0,0.476190477609634399,2,True,False,False,,,
99884994,"{'steamid': '76561198298959544', 'num_games_owned': 166, 'num_reviews': 62, 'playtime_forever': 354, 'playtime_last_two_weeks': 0, 'playtime_at_review': 112, 'last_played': 1646492546}",brazilian,Com certeza esta no meu top 3 melhores cods,1632491812,1632491812,True,3,1,0.566929101943969727,0,True,False,False,,,
99840094,"{'steamid': '76561198858436385', 'num_games_owned': 90, 'num_reviews': 16, 'playtime_forever': 771, 'playtime_last_two_weeks': 0, 'playtime_at_review': 647, 'last_played': 1632483098}",brazilian,"Um dos jogos que eu zerei mais de 7 vezes, E vou zerar de novo.",1632409249,1632409249,True,0,0,0,0,True,False,False,,,
99766469,"{'steamid': '76561199003094670', 'num_games_owned': 11, 'num_reviews': 4, 'playtime_forever': 1728, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1726, 'last_played': 1644338321}",brazilian,foda,1632279218,1632279218,True,0,0,0,0,True,False,False,,,
99644707,"{'steamid': '76561198200593163', 'num_games_owned': 31, 'num_reviews': 9, 'playtime_forever': 615, 'playtime_last_two_weeks': 0, 'playtime_at_review': 402, 'last_played': 1643497959}",brazilian,bom,1632082421,1632082421,True,0,0,0,0,True,False,False,,,
99202861,"{'steamid': '76561198059226984', 'num_games_owned': 295, 'num_reviews': 58, 'playtime_forever': 1754, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1754, 'last_played': 1348815600}",brazilian,s,1631415063,1631415063,True,0,0,0,0,True,False,False,,,
98668394,"{'steamid': '76561199047760730', 'num_games_owned': 25, 'num_reviews': 4, 'playtime_forever': 1572, 'playtime_last_two_weeks': 154, 'playtime_at_review': 470, 'last_played': 1647386197}",brazilian,"emidabliu treix roda em qualquer peçê podj compra e bom(compra na promoção pelo amor de deus não compra pelo preço normal n, n vale a pena) ;(",1630595505,1630595505,True,0,0,0,0,True,False,False,,,
98597017,"{'steamid': '76561198011028695', 'num_games_owned': 76, 'num_reviews': 21, 'playtime_forever': 1223, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1223, 'last_played': 1630469724}",brazilian,Showwww,1630469733,1630469733,True,0,1,0,0,True,False,False,,,
98420303,"{'steamid': '76561198997074075', 'num_games_owned': 37, 'num_reviews': 4, 'playtime_forever': 1724, 'playtime_last_two_weeks': 2, 'playtime_at_review': 581, 'last_played': 1647144691}",brazilian,"Recomendo de mais eu ainda nao finalizei a campanha no PC somente zerei no xbox, bem mutiplayer somente se vc jogar com o launcher do plutonium, spec ops o melhor que teve no modo survival e a campanha ta em 2 lugar das minhas preferidas compre e melhora em 100000% sua vida, roda em pc batata nao esqueca desse ponto",1630207281,1630207281,True,3,0,0.517984271049499512,3,True,False,False,,,
